Index,SKU Code,Design No.,Stock,Gender,Category,Size,Color
3470,JNE2251-KR-537-XS,JNE2251,2,Male,KURTA,XS,Peach
3471,JNE2251-KR-537-XXL,JNE2251,2,Male,KURTA,XXL,Peach
3472,JNE2251-KR-537-XXXL,JNE2251,3,Male,KURTA,XXXL,Peach
3473,JNE2262-KR-569-M,JNE2262,1,Male,KURTA,M,Black
3474,JNE2262-KR-569-S,JNE2262,4,Male,KURTA,S,Black
3475,JNE2262-KR-569-XXL,JNE2262,0,Male,KURTA,XXL,Black
3476,JNE2265-KR-501-L,JNE2265,12,Male,KURTA,L,Purple
3477,JNE2265-KR-501-M,JNE2265,8,Male,KURTA,M,Purple
3478,JNE2265-KR-501-S,JNE2265,5,Male,KURTA,S,Purple
3479,JNE2265-KR-501-XL,JNE2265,13,Male,KURTA,XL,Purple
3480,JNE2265-KR-501-XS,JNE2265,26,Male,KURTA,XS,Purple
3481,JNE2265-KR-501-XXL,JNE2265,16,Male,KURTA,XXL,Purple
3482,JNE2265-KR-501-XXXL,JNE2265,1,Male,KURTA,XXXL,Purple
3483,JNE2266-KR-490-L,JNE2266,2,Male,KURTA,L,Black
3484,JNE2266-KR-490-M,JNE2266,19,Male,KURTA,M,Black
3485,JNE2266-KR-490-S,JNE2266,5,Male,KURTA,S,Black
3486,JNE2266-KR-490-XL,JNE2266,20,Male,KURTA,XL,Black
3487,JNE2266-KR-490-XS,JNE2266,60,Male,KURTA,XS,Black
3488,JNE2266-KR-490-XXL,JNE2266,6,Male,KURTA,XXL,Black
3489,,JNE2270,0,Male,KURTA,6XL,Beige
3490,JNE2270-KR-487-L,JNE2270,414,Male,KURTA,L,Beige
3491,JNE2270-KR-487-M,JNE2270,478,Male,KURTA,M,Beige
3492,JNE2270-KR-487-S,JNE2270,193,Male,KURTA,S,Beige
3493,JNE2270-KR-487-XL,JNE2270,333,Male,KURTA,XL,Beige
3494,JNE2270-KR-487-XS,JNE2270,173,Male,KURTA,XS,Beige
3495,JNE2270-KR-487-XXL,JNE2270,949,Male,KURTA,XXL,Beige
3496,JNE2270-KR-487-XXXL,JNE2270,0,Male,KURTA,XXXL,Beige
3497,JNE2288-KR-L,JNE2288,35,Male,KURTA,L,Yellow
3498,JNE2288-KR-M,JNE2288,25,Male,KURTA,M,Yellow
3499,JNE2288-KR-S,JNE2288,28,Male,KURTA,S,Yellow
3500,JNE2288-KR-XL,JNE2288,22,Male,KURTA,XL,Yellow
3501,JNE2288-KR-XXL,JNE2288,25,Male,KURTA,XXL,Yellow
3502,JNE2291-KR-602-L,JNE2291,6,Male,KURTA,L,Mustard
3503,JNE2291-KR-602-M,JNE2291,44,Male,KURTA,M,Mustard
3504,JNE2291-KR-602-S,JNE2291,62,Male,KURTA,S,Mustard
3505,JNE2291-KR-602-XL,JNE2291,24,Male,KURTA,XL,Mustard
3506,JNE2291-KR-602-XS,JNE2291,60,Male,KURTA,XS,Mustard
3507,JNE2291-KR-602-XXL,JNE2291,19,Male,KURTA,XXL,Mustard
3508,JNE2291-KR-602-XXXL,JNE2291,10,Male,KURTA,XXXL,Mustard
3509,JNE2294-KR-A-L,JNE2294,3,Male,KURTA,L,Yellow
3510,JNE2294-KR-A-M,JNE2294,8,Male,KURTA,M,Yellow
3511,JNE2294-KR-A-S,JNE2294,8,Male,KURTA,S,Yellow
3512,JNE2294-KR-A-XL,JNE2294,6,Male,KURTA,XL,Yellow
3513,JNE2294-KR-A-XS,JNE2294,9,Male,KURTA,XS,Yellow
3514,JNE2294-KR-A-XXL,JNE2294,3,Male,KURTA,XXL,Yellow
3515,JNE2294-KR-A-XXXL,JNE2294,4,Male,KURTA,XXXL,Yellow
3516,JNE2305-KR-533-L,JNE2305,284,Male,KURTA,L,Light Brown
3517,JNE2305-KR-533-M,JNE2305,186,Male,KURTA,M,Light Brown
3518,JNE2305-KR-533-S,JNE2305,12,Male,KURTA,S,Light Brown
3519,JNE2305-KR-533-XL,JNE2305,284,Male,KURTA,XL,Light Brown
3520,JNE2305-KR-533-XS,JNE2305,173,Male,KURTA,XS,Light Brown
3521,JNE2305-KR-533-XXL,JNE2305,126,Male,KURTA,XXL,Light Brown
3522,JNE2305-KR-XXXL,JNE2305,0,Male,KURTA,XXXL,Light Brown
3523,JNE2307-KR-572-L,JNE2307,3,Male,KURTA,L,Grey
3524,JNE2307-KR-572-M,JNE2307,1,Male,KURTA,M,Grey
3525,JNE2307-KR-572-S,JNE2307,2,Male,KURTA,S,Grey
3526,JNE2307-KR-572-XL,JNE2307,2,Male,KURTA,XL,Grey
3527,JNE2307-KR-572-XXL,JNE2307,3,Male,KURTA,XXL,Grey
3528,JNE3030-KR-L,JNE3030,7,Male,KURTA,L,Maroon
3529,JNE3030-KR-M,JNE3030,48,Male,KURTA,M,Maroon
3530,JNE3030-KR-S,JNE3030,33,Male,KURTA,S,Maroon
3531,JNE3030-KR-XL,JNE3030,5,Male,KURTA,XL,Maroon
3532,JNE3030-KR-XS,JNE3030,25,Male,KURTA,XS,Maroon
3533,JNE3030-KR-XXL,JNE3030,23,Male,KURTA,XXL,Maroon
3534,JNE3030-KR-XXXL,JNE3030,3,Male,KURTA,XXXL,Maroon
3535,JNE3042-KR-L,JNE3042,3,Male,KURTA,L,Grey
3536,JNE3042-KR-M,JNE3042,7,Male,KURTA,M,Grey
3537,JNE3042-KR-S,JNE3042,3,Male,KURTA,S,Grey
3538,JNE3042-KR-XL,JNE3042,2,Male,KURTA,XL,Grey
3539,JNE3042-KR-XS,JNE3042,6,Male,KURTA,XS,Grey
3540,JNE3042-KR-XXL,JNE3042,5,Male,KURTA,XXL,Grey
3541,JNE3042-KR-XXXL,JNE3042,0,Male,KURTA,XXXL,Grey
3542,JNE3065-KR-L,JNE3065,8,Male,KURTA,L,Turquoise Blue
3543,JNE3065-KR-M,JNE3065,2,Male,KURTA,M,Turquoise Blue
3544,JNE3065-KR-S,JNE3065,13,Male,KURTA,S,Turquoise Blue
3545,JNE3065-KR-XL,JNE3065,7,Male,KURTA,XL,Turquoise Blue
3546,,JNE3065,0,Male,KURTA,XS,Turquoise Blue
3547,JNE3065-KR-XXL,JNE3065,3,Male,KURTA,XXL,Turquoise Blue
3548,,JNE3068,0,Male,KURTA,5XL,Black
3549,,JNE3068,0,Male,KURTA,6XL,Black
3550,JNE3068-KR-L,JNE3068,45,Male,KURTA,L,Black
3551,JNE3068-KR-M,JNE3068,35,Male,KURTA,M,Black
3552,JNE3068-KR-S,JNE3068,39,Male,KURTA,S,Black
3553,JNE3068-KR-XL,JNE3068,9,Male,KURTA,XL,Black
3554,JNE3068-KR-XXL,JNE3068,4,Male,KURTA,XXL,Black
3555,JNE3160-KR-L,JNE3160,20,Male,KURTA,L,White
3556,JNE3160-KR-M,JNE3160,12,Male,KURTA,M,White
3557,JNE3160-KR-S,JNE3160,53,Male,KURTA,S,White
3558,JNE3160-KR-XL,JNE3160,30,Male,KURTA,XL,White
3559,JNE3160-KR-XS,JNE3160,26,Male,KURTA,XS,White
3560,JNE3160-KR-XXL,JNE3160,37,Male,KURTA,XXL,White
3561,JNE3160-KR-XXXL,JNE3160,38,Male,KURTA,XXXL,White
3562,JNE3225-KR-L,JNE3225,0,Male,KURTA,L,Light Blue
3563,JNE3225-KR-M,JNE3225,1,Male,KURTA,M,Light Blue
3564,JNE3225-KR-S,JNE3225,3,Male,KURTA,S,Light Blue
3565,JNE3225-KR-XL,JNE3225,0,Male,KURTA,XL,Light Blue
3566,JNE3225-KR-XS,JNE3225,4,Male,KURTA,XS,Light Blue
3567,JNE3225-KR-XXL,JNE3225,0,Male,KURTA,XXL,Light Blue
3568,JNE3225-KR-XXXL,JNE3225,4,Male,KURTA,XXXL,Light Blue
3569,JNE3250-KR-L,JNE3250,1,Male,KURTA,L,Pink
3570,JNE3250-KR-M,JNE3250,2,Male,KURTA,M,Pink
3571,JNE3250-KR-S,JNE3250,2,Male,KURTA,S,Pink
3572,JNE3250-KR-XL,JNE3250,3,Male,KURTA,XL,Pink
3573,JNE3250-KR-XXL,JNE3250,1,Male,KURTA,XXL,Pink
3574,JNE3251-KR-L,JNE3251,46,Male,KURTA,L,Blue
3575,JNE3251-KR-M,JNE3251,69,Male,KURTA,M,Blue
3576,JNE3251-KR-S,JNE3251,90,Male,KURTA,S,Blue
3577,JNE3251-KR-XL,JNE3251,70,Male,KURTA,XL,Blue
3578,JNE3251-KR-XXL,JNE3251,56,Male,KURTA,XXL,Blue
3579,JNE3252-KR-L,JNE3252,5,Male,KURTA,L,Pink
3580,JNE3252-KR-M,JNE3252,11,Male,KURTA,M,Pink
3581,JNE3252-KR-S,JNE3252,8,Male,KURTA,S,Pink
3582,JNE3252-KR-XL,JNE3252,11,Male,KURTA,XL,Pink
3583,JNE3252-KR-XS,JNE3252,10,Male,KURTA,XS,Pink
3584,JNE3252-KR-XXL,JNE3252,5,Male,KURTA,XXL,Pink
3585,JNE3252-KR-XXXL,JNE3252,10,Male,KURTA,XXXL,Pink
3586,JNE3253-KR-L,JNE3253,21,Male,KURTA,L,Black
3587,JNE3253-KR-M,JNE3253,23,Male,KURTA,M,Black
3588,JNE3253-KR-S,JNE3253,22,Male,KURTA,S,Black
3589,JNE3253-KR-XL,JNE3253,21,Male,KURTA,XL,Black
3590,JNE3253-KR-XXL,JNE3253,19,Male,KURTA,XXL,Black
3591,JNE3255-KR-L,JNE3255,21,Male,KURTA,L,Maroon
3592,JNE3255-KR-M,JNE3255,25,Male,KURTA,M,Maroon
3593,JNE3255-KR-S,JNE3255,16,Male,KURTA,S,Maroon
3594,JNE3255-KR-XL,JNE3255,11,Male,KURTA,XL,Maroon
3595,JNE3255-KR-XS,JNE3255,66,Male,KURTA,XS,Maroon
3596,JNE3255-KR-XXL,JNE3255,8,Male,KURTA,XXL,Maroon
3597,JNE3255-KR-XXXL,JNE3255,6,Male,KURTA,XXXL,Maroon
3598,JNE3256-KR-L,JNE3256,187,Male,KURTA,L,Blue
3599,JNE3256-KR-M,JNE3256,90,Male,KURTA,M,Blue
3600,JNE3256-KR-S,JNE3256,62,Male,KURTA,S,Blue
3601,JNE3256-KR-XL,JNE3256,87,Male,KURTA,XL,Blue
3602,JNE3256-KR-XS,JNE3256,63,Male,KURTA,XS,Blue
3603,JNE3256-KR-XXL,JNE3256,112,Male,KURTA,XXL,Blue
3604,JNE3256-KR-XXXL,JNE3256,103,Male,KURTA,XXXL,Blue
3605,JNE3257-KR-L,JNE3257,8,Male,KURTA,L,Magenta
3606,JNE3257-KR-M,JNE3257,9,Male,KURTA,M,Magenta
3607,JNE3257-KR-S,JNE3257,13,Male,KURTA,S,Magenta
3608,JNE3257-KR-XL,JNE3257,12,Male,KURTA,XL,Magenta
3609,JNE3257-KR-XXL,JNE3257,9,Male,KURTA,XXL,Magenta
3610,JNE3261-KR-L,JNE3261,26,Male,KURTA,L,Peach
3611,JNE3261-KR-M,JNE3261,41,Male,KURTA,M,Peach
3612,JNE3261-KR-S,JNE3261,15,Male,KURTA,S,Peach
3613,JNE3261-KR-XL,JNE3261,147,Male,KURTA,XL,Peach
3614,JNE3261-KR-XS,JNE3261,5,Male,KURTA,XS,Peach
3615,JNE3261-KR-XXL,JNE3261,38,Male,KURTA,XXL,Peach
3616,JNE3261-KR-XXXL,JNE3261,50,Male,KURTA,XXXL,Peach
3617,JNE3262-KR-L,JNE3262,1,Male,KURTA,L,Peach
3618,JNE3265-KR-L,JNE3265,8,Male,KURTA,L,Light Green
3619,JNE3265-KR-M,JNE3265,6,Male,KURTA,M,Light Green
3620,JNE3265-KR-S,JNE3265,24,Male,KURTA,S,Light Green
3621,JNE3265-KR-XL,JNE3265,4,Male,KURTA,XL,Light Green
3622,JNE3265-KR-XXL,JNE3265,3,Male,KURTA,XXL,Light Green
3623,JNE3270-KR-L,JNE3270,45,Male,KURTA,L,Maroon
3624,JNE3270-KR-M,JNE3270,31,Male,KURTA,M,Maroon
3625,JNE3270-KR-S,JNE3270,38,Male,KURTA,S,Maroon
3626,JNE3270-KR-XL,JNE3270,29,Male,KURTA,XL,Maroon
3627,JNE3270-KR-XS,JNE3270,44,Male,KURTA,XS,Maroon
3628,JNE3270-KR-XXL,JNE3270,4,Male,KURTA,XXL,Maroon
3629,JNE3270-KR-XXXL,JNE3270,11,Male,KURTA,XXXL,Maroon
3630,JNE3273-KR-L,JNE3273,4,Male,KURTA,L,Maroon
3631,JNE3273-KR-M,JNE3273,14,Male,KURTA,M,Maroon
3632,JNE3273-KR-S,JNE3273,6,Male,KURTA,S,Maroon
3633,JNE3273-KR-XL,JNE3273,15,Male,KURTA,XL,Maroon
3634,JNE3273-KR-XS,JNE3273,26,Male,KURTA,XS,Maroon
3635,JNE3273-KR-XXL,JNE3273,2,Male,KURTA,XXL,Maroon
3636,JNE3273-KR-XXXL,JNE3273,3,Male,KURTA,XXXL,Maroon
3637,JNE3279-KR-L,JNE3279,2,Male,KURTA,L,Peach
3638,JNE3279-KR-M,JNE3279,2,Male,KURTA,M,Peach
3639,JNE3279-KR-S,JNE3279,3,Male,KURTA,S,Peach
3640,JNE3279-KR-XL,JNE3279,1,Male,KURTA,XL,Peach
3641,JNE3279-KR-XS,JNE3279,3,Male,KURTA,XS,Peach
3642,JNE3279-KR-XXL,JNE3279,3,Male,KURTA,XXL,Peach
3643,JNE3279-KR-XXXL,JNE3279,4,Male,KURTA,XXXL,Peach
3644,JNE3284-KR-L,JNE3284,4,Male,KURTA,L,Peach
3645,JNE3284-KR-M,JNE3284,3,Male,KURTA,M,Peach
3646,JNE3284-KR-S,JNE3284,7,Male,KURTA,S,Peach
3647,JNE3284-KR-XL,JNE3284,4,Male,KURTA,XL,Peach
3648,JNE3284-KR-XXL,JNE3284,5,Male,KURTA,XXL,Peach
3649,JNE3288-KR-L,JNE3288,13,Male,KURTA,L,Pink
3650,JNE3288-KR-M,JNE3288,16,Male,KURTA,M,Pink
3651,JNE3288-KR-S,JNE3288,30,Male,KURTA,S,Pink
3652,JNE3288-KR-XL,JNE3288,19,Male,KURTA,XL,Pink
3653,JNE3288-KR-XS,JNE3288,8,Male,KURTA,XS,Pink
3654,JNE3288-KR-XXL,JNE3288,16,Male,KURTA,XXL,Pink
3655,JNE3288-KR-XXXL,JNE3288,35,Male,KURTA,XXXL,Pink
3656,JNE3291-KR-L,JNE3291,151,Male,KURTA,L,Light Green
3657,JNE3291-KR-M,JNE3291,122,Male,KURTA,M,Light Green
3658,JNE3291-KR-S,JNE3291,19,Male,KURTA,S,Light Green
3659,JNE3291-KR-XL,JNE3291,81,Male,KURTA,XL,Light Green
3660,JNE3291-KR-XS,JNE3291,8,Male,KURTA,XS,Light Green
3661,JNE3291-KR-XXL,JNE3291,131,Male,KURTA,XXL,Light Green
3662,JNE3291-KR-XXXL,JNE3291,140,Male,KURTA,XXXL,Light Green
3663,JNE3294-KR-L,JNE3294,5,Male,KURTA,L,Yellow
3664,JNE3294-KR-M,JNE3294,4,Male,KURTA,M,Yellow
3665,JNE3294-KR-S,JNE3294,1,Male,KURTA,S,Yellow
3666,JNE3294-KR-XL,JNE3294,7,Male,KURTA,XL,Yellow
3667,JNE3294-KR-XS,JNE3294,33,Male,KURTA,XS,Yellow
3668,JNE3294-KR-XXL,JNE3294,5,Male,KURTA,XXL,Yellow
3669,JNE3294-KR-XXXL,JNE3294,5,Male,KURTA,XXXL,Yellow
3670,JNE3311-KR-L,JNE3311,2,Male,KURTA,L,Peach
3671,JNE3311-KR-M,JNE3311,2,Male,KURTA,M,Peach
3672,JNE3311-KR-S,JNE3311,4,Male,KURTA,S,Peach
3673,JNE3311-KR-XL,JNE3311,3,Male,KURTA,XL,Peach
3674,JNE3311-KR-XS,JNE3311,3,Male,KURTA,XS,Peach
3675,JNE3311-KR-XXL,JNE3311,0,Male,KURTA,XXL,Peach
3676,JNE3311-KR-XXXL,JNE3311,2,Male,KURTA,XXXL,Peach
3677,JNE3313-KR-L,JNE3313,29,Male,KURTA,L,Black
3678,JNE3313-KR-M,JNE3313,51,Male,KURTA,M,Black
3679,JNE3313-KR-S,JNE3313,57,Male,KURTA,S,Black
3680,JNE3313-KR-XL,JNE3313,20,Male,KURTA,XL,Black
3681,JNE3313-KR-XS,JNE3313,16,Male,KURTA,XS,Black
3682,JNE3313-KR-XXL,JNE3313,66,Male,KURTA,XXL,Black
3683,JNE3313-KR-XXXL,JNE3313,9,Male,KURTA,XXXL,Black
3684,JNE3323-KR-L,JNE3323,3,Male,KURTA,L,Teal
3685,JNE3323-KR-M,JNE3323,1,Male,KURTA,M,Teal
3686,JNE3323-KR-S,JNE3323,3,Male,KURTA,S,Teal
3687,JNE3323-KR-XL,JNE3323,2,Male,KURTA,XL,Teal
3688,JNE3323-KR-XS,JNE3323,3,Male,KURTA,XS,Teal
3689,JNE3323-KR-XXL,JNE3323,7,Male,KURTA,XXL,Teal
3690,JNE3323-KR-XXXL,JNE3323,2,Male,KURTA,XXXL,Teal
3691,JNE3332-KR-S,JNE3332,1,Male,KURTA,S,Peach
3692,JNE3334-KR-L,JNE3334,6,Male,KURTA,L,Black
3693,JNE3334-KR-M,JNE3334,12,Male,KURTA,M,Black
3694,JNE3334-KR-S,JNE3334,37,Male,KURTA,S,Black
3695,JNE3334-KR-XL,JNE3334,6,Male,KURTA,XL,Black
3696,JNE3334-KR-XXL,JNE3334,4,Male,KURTA,XXL,Black
3697,JNE3336-KR-L,JNE3336,2,Male,KURTA,L,Sky Blue
3698,JNE3336-KR-M,JNE3336,5,Male,KURTA,M,Sky Blue
3699,JNE3336-KR-S,JNE3336,14,Male,KURTA,S,Sky Blue
3700,JNE3336-KR-XL,JNE3336,3,Male,KURTA,XL,Sky Blue
3701,JNE3336-KR-XS,JNE3336,9,Male,KURTA,XS,Sky Blue
3702,JNE3336-KR-XXL,JNE3336,2,Male,KURTA,XXL,Sky Blue
3703,JNE3336-KR-XXXL,JNE3336,2,Male,KURTA,XXXL,Sky Blue
3704,JNE3337-KR-L,JNE3337,2,Male,KURTA,L,Peach
3705,JNE3337-KR-M,JNE3337,3,Male,KURTA,M,Peach
3706,JNE3337-KR-S,JNE3337,3,Male,KURTA,S,Peach
3707,JNE3337-KR-XL,JNE3337,2,Male,KURTA,XL,Peach
3708,JNE3337-KR-XXL,JNE3337,2,Male,KURTA,XXL,Peach
3709,JNE3338-KR-L,JNE3338,2,Male,KURTA,L,Grey
3710,JNE3338-KR-M,JNE3338,13,Male,KURTA,M,Grey
3711,JNE3338-KR-S,JNE3338,13,Male,KURTA,S,Grey
3712,JNE3338-KR-XL,JNE3338,5,Male,KURTA,XL,Grey
3713,JNE3338-KR-XXL,JNE3338,9,Male,KURTA,XXL,Grey
3714,JNE3348-KR-L,JNE3348,10,Male,KURTA,L,Pink
3715,JNE3348-KR-M,JNE3348,63,Male,KURTA,M,Pink
3716,JNE3348-KR-S,JNE3348,13,Male,KURTA,S,Pink
3717,JNE3348-KR-XL,JNE3348,44,Male,KURTA,XL,Pink
3718,JNE3348-KR-XS,JNE3348,25,Male,KURTA,XS,Pink
3719,JNE3348-KR-XXL,JNE3348,43,Male,KURTA,XXL,Pink
3720,JNE3348-KR-XXXL,JNE3348,61,Male,KURTA,XXXL,Pink
3721,JNE3349-KR-L,JNE3349,18,Male,KURTA,L,Navy Blue
3722,JNE3349-KR-M,JNE3349,17,Male,KURTA,M,Navy Blue
3723,JNE3349-KR-S,JNE3349,19,Male,KURTA,S,Navy Blue
3724,JNE3349-KR-XS,JNE3349,0,Male,KURTA,XS,Navy Blue
3725,JNE3349-KR-XXL,JNE3349,0,Male,KURTA,XXL,Navy Blue
3726,JNE3354-KR-L,JNE3354,56,Male,KURTA,L,Mustard
3727,JNE3354-KR-M,JNE3354,60,Male,KURTA,M,Mustard
3728,JNE3354-KR-S,JNE3354,63,Male,KURTA,S,Mustard
3729,JNE3354-KR-XL,JNE3354,52,Male,KURTA,XL,Mustard
3730,JNE3354-KR-XXL,JNE3354,51,Male,KURTA,XXL,Mustard
3731,JNE3355-KR-L,JNE3355,44,Male,KURTA,L,Cream
3732,JNE3355-KR-M,JNE3355,54,Male,KURTA,M,Cream
3733,JNE3355-KR-S,JNE3355,56,Male,KURTA,S,Cream
3734,JNE3355-KR-XL,JNE3355,47,Male,KURTA,XL,Cream
3735,JNE3355-KR-XXL,JNE3355,48,Male,KURTA,XXL,Cream
3736,JNE3356-KR-L,JNE3356,49,Male,KURTA,L,Yellow
3737,JNE3356-KR-M,JNE3356,50,Male,KURTA,M,Yellow
3738,JNE3356-KR-S,JNE3356,82,Male,KURTA,S,Yellow
3739,JNE3356-KR-XL,JNE3356,49,Male,KURTA,XL,Yellow
3740,JNE3356-KR-XXL,JNE3356,48,Male,KURTA,XXL,Yellow
3741,JNE3357-KR-L,JNE3357,22,Male,KURTA,L,Yellow
3742,JNE3357-KR-M,JNE3357,26,Male,KURTA,M,Yellow
3743,JNE3357-KR-S,JNE3357,26,Male,KURTA,S,Yellow
3744,JNE3357-KR-XL,JNE3357,28,Male,KURTA,XL,Yellow
3745,JNE3357-KR-XXL,JNE3357,29,Male,KURTA,XXL,Yellow
3746,JNE3359-KR-L,JNE3359,7,Male,KURTA,L,Grey
3747,JNE3359-KR-M,JNE3359,7,Male,KURTA,M,Grey
3748,JNE3359-KR-S,JNE3359,4,Male,KURTA,S,Grey
3749,JNE3359-KR-XL,JNE3359,4,Male,KURTA,XL,Grey
3750,JNE3359-KR-XS,JNE3359,2,Male,KURTA,XS,Grey
3751,JNE3359-KR-XXL,JNE3359,3,Male,KURTA,XXL,Grey
3752,JNE3359-KR-XXXL,JNE3359,1,Male,KURTA,XXXL,Grey
3753,JNE3360-KR-XL,JNE3360,1,Male,KURTA,XL,Mustard
3754,JNE3363-KR-1032-L,JNE3363,158,Male,KURTA,L,Dark Blue
3755,JNE3363-KR-1032-M,JNE3363,130,Male,KURTA,M,Dark Blue
3756,JNE3363-KR-1032-S,JNE3363,23,Male,KURTA,S,Dark Blue
3757,JNE3363-KR-1032-XL,JNE3363,22,Male,KURTA,XL,Dark Blue
3758,JNE3363-KR-1032-XS,JNE3363,11,Male,KURTA,XS,Dark Blue
3759,JNE3363-KR-1032-XXL,JNE3363,158,Male,KURTA,XXL,Dark Blue
3760,JNE3363-KR-1032-XXXL,JNE3363,10,Male,KURTA,XXXL,Dark Blue
3761,JNE3364-KR-1051-L,JNE3364,158,Male,KURTA,L,Light Green
3762,JNE3364-KR-1051-M,JNE3364,306,Male,KURTA,M,Light Green
3763,JNE3364-KR-1051-S,JNE3364,150,Male,KURTA,S,Light Green
3764,JNE3364-KR-1051-XL,JNE3364,170,Male,KURTA,XL,Light Green
3765,JNE3364-KR-1051-XS,JNE3364,169,Male,KURTA,XS,Light Green
3766,JNE3364-KR-1051-XXL,JNE3364,135,Male,KURTA,XXL,Light Green
3767,JNE3364-KR-1051-XXXL,JNE3364,156,Male,KURTA,XXXL,Light Green
3768,JNE3365-KR-1052-L,JNE3365,15,Male,KURTA,L,Mustard
3769,JNE3365-KR-1052-M,JNE3365,6,Male,KURTA,M,Mustard
3770,JNE3365-KR-1052-S,JNE3365,10,Male,KURTA,S,Mustard
3771,JNE3365-KR-1052-XL,JNE3365,10,Male,KURTA,XL,Mustard
3772,JNE3365-KR-1052-XS,JNE3365,14,Male,KURTA,XS,Mustard
3773,JNE3365-KR-1052-XXL,JNE3365,4,Male,KURTA,XXL,Mustard
3774,JNE3365-KR-1052-XXXL,JNE3365,12,Male,KURTA,XXXL,Mustard
3775,JNE3366-KR-1053-L,JNE3366,246,Male,KURTA,L,Peach
3776,JNE3366-KR-1053-M,JNE3366,168,Male,KURTA,M,Peach
3777,JNE3366-KR-1053-S,JNE3366,181,Male,KURTA,S,Peach
3778,JNE3366-KR-1053-XL,JNE3366,243,Male,KURTA,XL,Peach
3779,JNE3366-KR-1053-XS,JNE3366,128,Male,KURTA,XS,Peach
3780,JNE3366-KR-1053-XXL,JNE3366,73,Male,KURTA,XXL,Peach
3781,JNE3366-KR-1053-XXXL,JNE3366,100,Male,KURTA,XXXL,Peach
3782,,JNE3368,1,Male,KURTA,6XL,Light Green
3783,JNE3368-KR-L,JNE3368,429,Male,KURTA,L,Light Green
3784,JNE3368-KR-M,JNE3368,63,Male,KURTA,M,Light Green
3785,JNE3368-KR-S,JNE3368,296,Male,KURTA,S,Light Green
3786,JNE3368-KR-XL,JNE3368,481,Male,KURTA,XL,Light Green
3787,JNE3368-KR-XS,JNE3368,107,Male,KURTA,XS,Light Green
3788,JNE3368-KR-XXL,JNE3368,757,Male,KURTA,XXL,Light Green
3789,JNE3368-KR-XXXL,JNE3368,985,Male,KURTA,XXXL,Light Green
3790,JNE3369-KR-L,JNE3369,9,Male,KURTA,L,Black
3791,JNE3369-KR-M,JNE3369,2,Male,KURTA,M,Black
3792,JNE3369-KR-S,JNE3369,3,Male,KURTA,S,Black
3793,JNE3369-KR-XL,JNE3369,15,Male,KURTA,XL,Black
3794,JNE3369-KR-XS,JNE3369,41,Male,KURTA,XS,Black
3795,JNE3369-KR-XXL,JNE3369,4,Male,KURTA,XXL,Black
3796,JNE3369-KR-XXXL,JNE3369,8,Male,KURTA,XXXL,Black
3797,JNE3370-KR-L,JNE3370,2,Male,KURTA,L,Red
3798,JNE3370-KR-M,JNE3370,4,Male,KURTA,M,Red
3799,JNE3370-KR-S,JNE3370,4,Male,KURTA,S,Red
3800,JNE3370-KR-XL,JNE3370,4,Male,KURTA,XL,Red
3801,JNE3370-KR-XXL,JNE3370,4,Male,KURTA,XXL,Red
3802,JNE3371-KR-L,JNE3371,2,Male,KURTA,L,Light Green
3803,JNE3371-KR-M,JNE3371,7,Male,KURTA,M,Light Green
3804,JNE3371-KR-S,JNE3371,3,Male,KURTA,S,Light Green
3805,JNE3371-KR-XL,JNE3371,4,Male,KURTA,XL,Light Green
3806,JNE3371-KR-XS,JNE3371,7,Male,KURTA,XS,Light Green
3807,JNE3371-KR-XXL,JNE3371,4,Male,KURTA,XXL,Light Green
3808,JNE3371-KR-XXXL,JNE3371,2,Male,KURTA,XXXL,Light Green
3809,JNE3373-KR-L,JNE3373,62,Male,KURTA,L,Black
3810,JNE3373-KR-M,JNE3373,47,Male,KURTA,M,Black
3811,JNE3373-KR-S,JNE3373,21,Male,KURTA,S,Black
3812,JNE3373-KR-XL,JNE3373,45,Male,KURTA,XL,Black
3813,JNE3373-KR-XS,JNE3373,32,Male,KURTA,XS,Black
3814,JNE3373-KR-XXL,JNE3373,59,Male,KURTA,XXL,Black
3815,JNE3373-KR-XXXL,JNE3373,36,Male,KURTA,XXXL,Black
3816,JNE3375-KR-L,JNE3375,0,Male,KURTA,L,Black
3817,JNE3375-KR-M,JNE3375,2,Male,KURTA,M,Black
3818,JNE3375-KR-S,JNE3375,2,Male,KURTA,S,Black
3819,JNE3375-KR-XL,JNE3375,0,Male,KURTA,XL,Black
3820,JNE3375-KR-XS,JNE3375,2,Male,KURTA,XS,Black
3821,JNE3375-KR-XXL,JNE3375,0,Male,KURTA,XXL,Black
3822,JNE3375-KR-XXXL,JNE3375,0,Male,KURTA,XXXL,Black
3823,JNE3376-KR-L,JNE3376,7,Male,KURTA,L,Mustard
3824,JNE3376-KR-M,JNE3376,39,Male,KURTA,M,Mustard
3825,JNE3376-KR-S,JNE3376,11,Male,KURTA,S,Mustard
3826,JNE3376-KR-XL,JNE3376,33,Male,KURTA,XL,Mustard
3827,JNE3376-KR-XS,JNE3376,28,Male,KURTA,XS,Mustard
3828,JNE3376-KR-XXL,JNE3376,15,Male,KURTA,XXL,Mustard
3829,JNE3376-KR-XXXL,JNE3376,6,Male,KURTA,XXXL,Mustard
3830,JNE3383-KR-L,JNE3383,42,Male,KURTA,L,Dark Green
